
> alica-v2@0.0.0 schema
> python3 -S tools/run-design.py

      "case": "context-ready-not-work-lane",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "task-open-control-lane",
      "passed": true,
      "expectedValid": true,
      "direction": "controlToBroker"
    },
    {
      "case": "task-open-not-work-lane",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "outbound-cannot-use-control-channel",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "outbound-work-channel",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "required-context-feature-hello",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "event-digests-required-hello",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "required-context-feature-accepted",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "event-digests-required-accepted",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "r2-reject-asserted-parentWireId",
      "passed": true,
      "expectedValid": false,
      "direction": "toBroker"
    },
    {
      "case": "r2-reject-asserted-caller",
      "passed": true,
      "expectedValid": false,
      "direction": "toBroker"
    },
    {
      "case": "context-required",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "single-active-is-not-r2",
      "passed": true,
      "expectedValid": false,
      "direction": "toProvider"
    },
    {
      "case": "offer-shape",
      "passed": true,
      "expectedValid": true,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-descriptorCount-0",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-descriptorCount-2",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-generation-0",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-contextId-",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-purpose-arbitrary",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-parentWireId-1",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-fd-12",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-reject-caller-{}",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-schemaVersion",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-sessionId",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-generation",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-offerId",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-contextId",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-purpose",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-descriptorCount",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "offer-requires-remainingMs",
      "passed": true,
      "expectedValid": false,
      "direction": "broker-native-carrier"
    },
    {
      "case": "sdk-positive-0",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-wrong-lane-0-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-0-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-0-workToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-0-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-0-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-0-scopeId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-0-scopeGeneration",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-closed-0",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-positive-1",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-wrong-lane-1-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-1-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-1-workToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-1-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-1-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-1-scopeId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-1-scopeGeneration",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-1-record",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-closed-1",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-positive-2",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-wrong-lane-2-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-2-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-2-workToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-2-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-2-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-2-scopeId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-2-scopeGeneration",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-2-callbackId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-closed-2",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-positive-3",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-wrong-lane-3-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-3-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-3-workToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-3-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-3-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-3-effectId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-closed-3",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-positive-4",
      "passed": true,
      "expectedValid": true,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-wrong-lane-4-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-4-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-4-workToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-4-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-4-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-4-effectId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-4-callbackId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-4-remainingMs",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-closed-4",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-positive-5",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-wrong-lane-5-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-5-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-5-workToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-5-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-5-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-5-effectId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-closed-5",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-positive-6",
      "passed": true,
      "expectedValid": true,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-wrong-lane-6-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-6-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-6-workToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-6-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-6-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-6-effectId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-6-error",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-closed-6",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-positive-7",
      "passed": true,
      "expectedValid": true,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-wrong-lane-7-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-7-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-7-workToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-7-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-7-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-7-value",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-closed-7",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-positive-8",
      "passed": true,
      "expectedValid": true,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-wrong-lane-8-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-8-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-8-workToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-8-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-8-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-8-value",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-closed-8",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-positive-9",
      "passed": true,
      "expectedValid": true,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-wrong-lane-9-controlToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToBroker"
    },
    {
      "case": "sdk-wrong-lane-9-controlToProvider",
      "passed": true,
      "expectedValid": false,
      "direction": "controlToProvider"
    },
    {
      "case": "sdk-wrong-lane-9-workToBroker",
      "passed": true,
      "expectedValid": false,
      "direction": "workToBroker"
    },
    {
      "case": "sdk-required-9-kind",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-9-wireId",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-required-9-value",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-closed-9",
      "passed": true,
      "expectedValid": false,
      "direction": "workToProvider"
    },
    {
      "case": "sdk-no-minor-zero-hello",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "scope-no-minor-one-hello",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-hello-wire.contexts",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-hello-wire.sdkresults",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-hello-wire.scopedeffects",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-hello-wire.scopevalidation",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-no-minor-zero-accepted",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "scope-no-minor-one-accepted",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-accepted-wire.contexts",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-accepted-wire.sdkresults",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-accepted-wire.scopedeffects",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-mandatory-accepted-wire.scopevalidation",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-invalid-effect-limit-0",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-invalid-effect-limit-4097",
      "passed": true,
      "expectedValid": false,
      "direction": null
    },
    {
      "case": "sdk-invalid-effect-limit-1.5",
      "passed": true,
      "expectedValid": false,
      "direction": null
    }
  ]
}
test_bytes_aggregate_across_contexts (__main__.Design.test_bytes_aggregate_across_contexts) ... ok
test_caller_identity_not_inherited (__main__.Design.test_caller_identity_not_inherited) ... ok
test_cancel_descendants_not_unrelated (__main__.Design.test_cancel_descendants_not_unrelated) ... ok
test_capacity_exhaustion_not_queued_deadlock (__main__.Design.test_capacity_exhaustion_not_queued_deadlock) ... ok
test_child_budget_charged_at_admission (__main__.Design.test_child_budget_charged_at_admission) ... ok
test_claimed_parent_and_caller_rejected (__main__.Design.test_claimed_parent_and_caller_rejected) ... ok
test_consumer_grant_does_not_authorize_provider (__main__.Design.test_consumer_grant_does_not_authorize_provider) ... ok
test_descriptor_offer_success_then_replay (__main__.Design.test_descriptor_offer_success_then_replay) ... ok
test_descriptor_offer_swap_extra_and_truncation (__main__.Design.test_descriptor_offer_swap_extra_and_truncation) ... ok
test_endpoint_cannot_be_retargeted_by_header (__main__.Design.test_endpoint_cannot_be_retargeted_by_header) ... ok
test_expired_a_not_renewed_by_live_b (__main__.Design.test_expired_a_not_renewed_by_live_b) ... ok
test_expired_pending_offer_retains_slot_until_consumed (__main__.Design.test_expired_pending_offer_retains_slot_until_consumed) ... ok
test_foreign_offer_ack_cannot_cancel_victims_context (__main__.Design.test_foreign_offer_ack_cannot_cancel_victims_context) ... ok
test_foreign_scoped_handle_rejected (__main__.Design.test_foreign_scoped_handle_rejected) ... ok
test_frame_budget_and_exactly_once_release (__main__.Design.test_frame_budget_and_exactly_once_release) ... ok
test_lifecycle_reserved_capacity (__main__.Design.test_lifecycle_reserved_capacity) ... ok
test_max_depth (__main__.Design.test_max_depth) ... ok
test_nested_reserve_survives_ordinary_saturation (__main__.Design.test_nested_reserve_survives_ordinary_saturation) ... ok
test_offer_timeout_releases_slot (__main__.Design.test_offer_timeout_releases_slot) ... ok
test_one_offer_per_context (__main__.Design.test_one_offer_per_context) ... ok
test_overlap_and_independent_deadlines (__main__.Design.test_overlap_and_independent_deadlines) ... ok
test_process_failure_shared_not_per_call_isolation (__main__.Design.test_process_failure_shared_not_per_call_isolation) ... ok
test_queue_bound (__main__.Design.test_queue_bound) ... ok
test_queue_fifo_and_original_deadline (__main__.Design.test_queue_fifo_and_original_deadline) ... ok
test_restart_does_not_rebind_old_endpoint (__main__.Design.test_restart_does_not_rebind_old_endpoint) ... ok
test_revocation_before_delivery_cascades (__main__.Design.test_revocation_before_delivery_cascades) ... ok
test_shared_process_valid_other_capability_is_not_intent_proof (__main__.Design.test_shared_process_valid_other_capability_is_not_intent_proof) ... ok
test_state_is_shared_not_replicated (__main__.Design.test_state_is_shared_not_replicated) ... ok
test_successful_a_b_a_reentry (__main__.Design.test_successful_a_b_a_reentry) ... ok
test_unconsumed_offer_fails_shared_session_at_hard_timeout (__main__.Design.test_unconsumed_offer_fails_shared_session_at_hard_timeout) ... ok

----------------------------------------------------------------------
Ran 30 tests in 0.002s

OK
G6 R2 DESIGN MODEL ONLY; runtime qualification=False; tests=30

> alica-v2@0.0.0 secrets
> python3 tools/check-secrets.py

Secret pattern check passed
